Traffic source,Source type,Source title,Thumbnail impressions,Thumbnail click-through rate (%),Views,Average view duration,Watch time (hours)
YT_RELATED.9je13cd40L4,Content,【生前整理】何でも捨てると後悔します｜家に少し残したい日用品10選,2,0,,,
YT_RELATED.PDdN0A3msmk,Content,女刑務所で13年！過酷な女囚人との極貧生活を暴露...,2,0,,,
YT_RELATED.0qkp21JSrH8,Content,【アダルト注意】田中ゲタ吉時代の水木しげる流お下品エピソード5選   (続ゲゲゲの鬼太郎),2,0,,,
YT_RELATED.vX5whaasYUk,Content,女が無性に中出しして欲しい時の心理を3パターンで解説,2,0,,,
YT_RELATED.kn2dfir7IxI,Content,【鬼滅の刃 アニプレくじ】超低確率のくじに挑んだ結果...気になる演出は！？アニプレックスオンラインくじ～無限城決戦突入～【フィギュア】【無限城編】,2,0,,,
YT_RELATED.MPU2chmSRC8,Content,Blue is the Warmest Color Trailer for movie review at http://www.edsreview.com,2,0,,,
YT_RELATED.fi0YJJrlz4A,Content,男性の家から女性が救出されたと報じられています。彼女は強制的に改宗と男性との結婚を強いられたとされています。拒否したところ、部屋に閉じ込められ、虐待を受けた,2,0,,,
YT_RELATED.-T43h1XFH5M,Content,歴史上最も珍しい歴史的写真80枚,2,0,,,
YT_RELATED.0DpdkZ8DKqk,Content,エダマメの育て方（美味しく元気な枝豆）【カインズ野菜栽培】,2,0,,,
YT_RELATED.4R38SOSKKCk,Content,【山本由伸】7回途中1失点の力投にクレメンスやマダックスらが本音激白,2,0,,,
YT_RELATED.snUPrjWvTPY,Content,【99％の男が知らない】感情を完全制御する男の思考法,1,0,,,
YT_RELATED.SVYxVbSxzEA,Content,【誘拐の実態】コイツに気をつけろ！消防レスキューが誘拐されやすい子供を徹底解説。,1,0,,,
YT_RELATED.uRfZEpwakFE,Content,【大食い】超巨大すぎるお子様ランチ5.5kgに挑戦した結果。【大胃王】,1,0,,,
YT_RELATED.tEVh6R29ORY,Content,座ったままできる肩こり解消ヨガ☆　デスクワークの方におすすめ！ #226,1,0,,,
YT_RELATED.bs196Iga4cA,Content,【将来のお前ら】MARCHをナメたら…滑り止め考えて無さすぎ！国立落ち日東駒専を探せ！in東洋大学【wakatte TV】#963,1,100,1,0:04:12,0.07
YT_RELATED.DqfLhOTgD-Y,Content,【AI Music】恋のツイスト・ナイト！,1,0,,,
YT_RELATED.R3crTzM70R0,Content,ヴィム・ホフ・メソッド　音声ガイド付き呼吸法セッション　初心者向け　（３ラウンドゆったりペース）,1,0,,,
YT_RELATED.C7MFtimXsUM,Content,[Real or Fake?] Surprising results by examining suspicious photos of Naoko Kawai (河合奈保子) [ENG SUB],1,0,,,
YT_RELATED.kekaduyag7Y,Content,ジョンソンタウンを散策する！ ～ 埼玉県入間市のアメリカンな街 ～,1,0,,,
YT_RELATED.sY7P5d5a0VE,Content,ソ・ジソブの素顔、スターではなく“一人の人間”として語った夜,1,0,,,
YT_RELATED.XXAS7I5rYvs,Content,Ball DA (CoP 2025-2028) bounce | throw | rebound | 新体操 規則,1,0,,,
YT_RELATED.FqhqnJxJfJE,Content,ワンコに少しずつ心を開き始めた激おこ子猫。#13,1,0,,,
YT_RELATED.dKZMRnTu61E,Content,The Time Traveler | SCIENCE FICTION | Full Movie en English,1,0,,,
YT_RELATED.e4Ny8h6jp-E,Content,【最新台風情報】台風18号・22号の動向と新たな「台風23号」発生予想を解説,1,0,,,
YT_RELATED.zCtl9U3slE0,Content,カメラが捉えた…まさかの列車の瞬間35選！,1,0,,,
YT_RELATED.eolGuQMjYnU,Content,Gusto MeGusta 06 02/05,1,0,,,
YT_RELATED.uq_OF2E92dU,Content,【土を喰らう十二ヵ月】3回見て感じた沢田研二さんの素晴らしさ‼︎,1,0,,,
YT_RELATED.iPzIZaqAv-8,Content,【30分総集編】最中にブチ上げてくれる致しの天才100選【ポインティまとめ】,1,0,,,
YT_RELATED.8g39dE30jNk,Content,当分、日本には行けないかもしれません,1,0,,,
YT_RELATED.CMWhhHDsLaE,Content,高学歴は親の課金ゲーなのか？東大・京大・医学部の教育費を調査【wakatte.TV切り抜き】,1,0,,,
YT_RELATED._I_BdjQQbS4,Content,私と付き合ってくれないなら警察に行きます…過去一レベルのメンヘラ地雷女が登場してとんでもない展開に…元カレとどうしても復縁したい女性と通話するコレコレ【2025/03/13】,1,0,,,
YT_RELATED.i7-6D-mC-P0,Content,【全部消えた】サンクスもスパーも消滅した北海道で、なぜセイコーマートは潰れないのか？【ゆっくり解説】,1,0,,,
YT_RELATED.Bmeq1xk8c-8,Content,超絶金持ち！長者番付トップ10の愛車,1,0,,,
YT_RELATED.td3yfYyMoeM,Content,【無料公開】「XIII -サーティーン-」（字幕版）シーズン1第4話 シェイマス・オニール #XIII #サーティーン #ソニドラ,1,0,,,
YT_RELATED.hPFYqm11lqg,Content,【現場経験者の本音】本当に喜ぶ＆正直困るプレゼントとは？,1,0,,,
YT_RELATED.3QcSlDuWH_g,Content,【人物画講座】参加者による制作の様子（クロッキー編）Part.39,1,0,,,
YT_RELATED.yGsCbWSea4M,Content,【老化の大きな原因を知る】ミトコンドリアの働きが低下する原因と若々しさを保つ生活習慣,1,0,,,
YT_RELATED.YFiSfx2GkGM,Content,【衝撃】妻が大怪我…過去一の大修羅場で現場大荒れ…,1,0,0,,0
YT_RELATED.rNg5hul2-MQ,Content,【密着】K-popアイドルを目指す15歳　ダンスに語学・食事制限まで　突き付けられる厳しい現実　目指すは韓国から世界へ　中学3年生のオーディションに密着〈カンテレNEWS〉,1,0,,,
YT_RELATED.gQV8MHN50EA,Content,八神純子 東北支援チャリティコンサート 2014 @ シリコンバレー,1,0,,,
YT_RELATED.bCnM-mB6t3A,Content,ロング・トレイン・ランニン　　ドゥービー・ブラザーズ,1,0,,,
YT_RELATED.sANJBIRMpvo,Content,【不倫発覚】流産した妻を捨て別の女に指輪を…人間のクズすぎる男の悲惨な末路,1,0,,,
YT_RELATED.dtAteboP-2w,Content,"Bach, Organ Sonata No. 4 in E minor (BWV 528) 2. Andante ©",1,0,,,
YT_RELATED.ucqVk8AV_3Y,Content,【怖すぎ】「このままだと日本はバカの国になります」少子化が進んだ未来はこんなに恐ろしいことになってしまいます【岡田斗司夫 / 切り抜き / サイコパスおじさん】,1,0,,,
YT_RELATED.K3xUiGV-Dyo,Content,【闇】※即削除の可能性大！　情報提供者が配信NGを出した裏技を緊急会議の結果大公開！,1,0,,,
YT_RELATED.qomc6lYmKgg,Content,STRAY CATS  / Baby Don't Drag Me Down,1,0,,,
YT_RELATED.HMSsPOod6v0,Content,ガンダムW感想会！リスナーの裏話コメントで笑ってしまうスバルちゃん【ホロライブ切り抜き動画】,1,0,,,
YT_RELATED.1suGMuyLwvc,Content,【涙腺崩壊】50代60代ご夫婦へ… 互いに支え合った人生の感謝歌「お前のおかげ」,1,0,,,
YT_RELATED.XXThHRPAWTA,Content,出張先の旅館　美人若女将がすり寄ってきて…【朗読】,1,0,,,
YT_RELATED.jAgSP--g37Y,Content,高音・低音・律動・音程・長音厨テストを合わせてみた！,1,0,,,
YT_RELATED.nr86np7Sj58,Content,【年金いくら？】子供のため離婚決意　64歳介護士　体が動く限り働き続ける　年金インタビュー,1,0,,,
YT_RELATED.Nwt3vJIQmxs,Content,【性欲が強い女性の特徴4選】隠しきれない...♡女性だって実は凄いんです,1,0,,,
YT_RELATED.gojq1SlETuM,Content,【豆乳腸活】プロが市販で買える豆乳を徹底比較！毎日飲むならどれを選ぶ？,1,0,,,
YT_RELATED.dbNWYDdre8Y,Content,大方甜美的小叶展示我们proudfox独家设计的两件套,1,0,,,
YT_RELATED.XqFpC_m7jRc,Content,【伝統の一戦】阪神vs巨人の頂上決戦‼︎虎キラーのダルベックを抑えるには⁉︎巨人は大逆転Vに向けて負け越しは許されない‼︎高木豊が首位攻防戦を予想します‼︎,1,0,,,
YT_RELATED.51CH3dPaWXc,Content,スピッツ / ロビンソン,1,0,,,
YT_RELATED.tF_wlDqhavc,Content,なぜ生き残っているのか謎な芸能人ランキングTOP20,1,0,,,
YT_RELATED.rDi_bCJtl1o,Content,なぜ大人になるとゲームを楽しめなくなるのか？40歳になって思うこと,1,0,,,
YT_RELATED.ilHJfXSZkSo,Content,Aoi Ringo,1,0,,,
YT_RELATED.hM-QQnizUOI,Content,マナーの悪い皇居ランナーが急増している理由がコチラ,1,0,,,
YT_RELATED.pQNAsmD6hHo,Content,貧乏人や低収入 職業をバカにする人って..【貧困 底辺 貯蓄ゼロ ひろゆき】,1,0,,,
YT_RELATED.O94giHt--sI,Content,【北海道編最新67話】弥彦に負けた雑魚だった蝙也が30年越しに評価が覆る読者の反応集【るろうに剣心】,1,0,,,
YT_RELATED.tjuN5Bn-RCo,Content,Gatchaman - Opening,1,0,,,
YT_RELATED.CV6tQ1NeEQg,Content,卒園旅行をタダで楽しんだ泥ママに事実を伝えて撃退w,1,0,,,
YT_RELATED.ROHWn7AR528,Content,【大人の事情】久しぶりに実家に帰省。同居している美人な義姉の愚痴を聞いていると…,1,0,,,
YT_RELATED._DhgTHXKovE,Content,【猫・爪切り・保定】嫌がる猫の爪切り　中級編【獣医師・愛玩動物看護師・保護団体】 #cat #獣医師 #保護猫 #動物病院  #愛玩動物看護師,1,0,,,
YT_RELATED.qs-DOdasE0c,Content,”ラテン家の人々” をより楽しむためのラテン楽器教室,1,0,,,
YT_RELATED.LHhTzEDa7e0,Content,大久保花街の名残りを探せ！ハマの箱根と呼ばれた上大岡歓楽街,1,0,,,
YT_RELATED.CJNfj9yUhsA,Content,【HSPがハマると抜け出せない地獄TOP5】HSPの人はコレだけは注意というか、避けるなり対策しないと地獄から抜け出せなくなるので、ぜひ参考にしてみてください！【DaiGo 切り抜き】,1,0,,,
YT_RELATED.Vr4JlltfULQ,Content,【ゆっくり生涯解説】藤子・F・不二雄｜ドラえもんの生みの親,1,100,1,0:06:54,0.1151
YT_RELATED.-AxgEADfzNs,Content,【40代50代】パチンコ依存症になった人の最悪の末路６選【ゆっくり解説】,1,0,,,
YT_RELATED.VItS_I6xW3Y,Content,恋は雨上がりのように　橘あきら　cv:渡部紗弓,1,0,,,
YT_RELATED.amA-1clkSro,Content,「私は忘れない ～最期の便り～」 守りたい人のために… 神風特攻隊 少年達の遺書 ​#ザコクピット #永遠の0 #男たちのヤマト #神風特攻隊 #大和魂#シネマティックバラード #戦争#感動 #遺書,1,0,,,
YT_RELATED.x9-NtEWTYZw,Content,＃黒澤明＃AkiraKurosawa　『乱』編集版　夕景狙い本番でトラブル発生！末の方を訪問する秀虎。熊本城,1,0,,,
YT_RELATED.0HmBe7iWLP8,Content,【絶対観てはいけない】史上最強の上映禁止映画 TOP10【おすすめ映画紹介】,1,0,,,
YT_RELATED.Zh67gn1hw94,Content,大企業から依頼殺到！植物で客を呼ぶ「プラントハンター」驚きの仕事術【カンブリア宮殿】（2023年10月5日）,1,0,,,
YT_RELATED.4y011VFlAGU,Content,新台【七つの大罪3】1回転完結のループ式でフルカウンターさらば諭吉【このごみ2246養分】,1,0,,,
YT_RELATED.DceuGq6mAIs,Content,9月の運勢【七赤金星】2026年 九星＋タロット,1,0,,,
YT_RELATED.w2UzVC9fYhQ,Content,Sailor Fukuto Kikanju (Original Version),1,0,,,
YT_RELATED.rxHju9cn1jk,Content,🎤🔥【話題】福山雅治の息子の歌声に大反響！✨「父譲りの才能」と絶賛の声が続々🎶😭#YouTubeJapan ,1,0,,,
YT_RELATED.Gp10SksZcO0,Content,Cute Janet and Randy Jackson,1,0,,,
YT_RELATED.WSepooTASLI,Content,切実すぎる駐在妻のドイツの生活。もうやっていけない、、、,1,0,,,
YT_RELATED.IUIHAafskfo,Content,結婚の挨拶で婚約者の大企業役員の両親が父子家庭で中卒の私を見下し「エリート家系に中卒のゴミはいらん！」「帰れ！」と…→後日、父親が判明し…【スカッとする話】【アニメ】,1,0,,,
YT_RELATED.cKH1JFszetQ,Content,【スカッと】婚約者の幼馴染が「アンタ愛されてないの？ｗ可哀想ｗ」→我慢の限界だったので婚約破棄した結果ｗ,1,0,,,
YT_RELATED.dFWeRnFTw-Q,Content,日本男児と付き合う外国人美女は相性に満足しているのか調査した【国際恋愛/文化の違い】,1,0,,,
YT_RELATED.n5Wl8gRaI38,Content,【ZKS-097】調査報告｜四辻交差点｜巨大陥没,1,0,,,
YT_RELATED.V9ti5VR8EH4,Content,【ネタバトル後半戦】6代目王者は誰だ!? カゲヤマ・そいつどいつVSしくじり学園SPユニット！う大先生が激辛審査！,1,0,,,
YT_RELATED.RXs2Fuj_gx4,Content,【アジア州】定期テスト過去問　一問一答　テスト前にこれだけは確実に押さえよう！！,1,0,,,
YT_RELATED.3lOsboT-IWU,Content,SixTONES – マイオンリー,1,0,,,
YT_RELATED.wQX8uM99GmM,Content,大阪桐蔭 甲子園初出場初優勝物語～最強軍団の原点～,1,0,,,
YT_RELATED.vZAmYbaWtXY,Content,「LOVE AFFAIR～秘密のデート／スイートシーズン」  松嶋菜々子・椎名桔平,1,0,,,
YT_RELATED.K6nFj3X3buM,Content,【有益2ch】元ヤンキー・暴走族・不良だった芸能人／52選【ガルちゃん】,1,0,,,
YT_RELATED.a-dHDqw_LbY,Content,【アフレコ】とにかくバレてる王女【 沖縄方言 すぎる ローマの休日 PART６】,1,0,,,
YT_RELATED.wtVeuy4vw0E,Content,ポケットティッシュ入れ・マチ付きの移動ポケットの作り方★布を切り替えた作り方！,1,0,,,
YT_RELATED.ovIEYvkMXSk,Content,【極秘裏の陰謀】愛子さま「伊勢神宮祭主」就任説は『愛子天皇』を阻止する罠だった！国民の願いを裏切る黒幕の正体,1,0,,,
YT_RELATED.Jnq43QTIY9k,Content,【初めての韓国旅行】2026年最新｜渡韓準備これだけ見ればOK完全ガイド｜最新ルール・必携持ち物・スマホアプリ・現地での注意点を網羅,1,0,,,
YT_RELATED.6NvI_egVvvc,Content,駅／中森明菜 (歌詞字幕付き) アルバム「CRIMSON」収録曲。,1,0,,,
YT_RELATED.sz3JzC_cHwM,Content,吸引分娩＋圧出法のリスク。助産師HISAKOが明かす産後のトラブル,1,0,,,
YT_RELATED.Iv2VUE_UhRQ,Content,[4K] 上高地河童橋ライブカメラ KAMIKOCHI KAPPA-BASHI LIVE CAMERA,1,0,,,
YT_RELATED.PM7SY68-bD4,Content,「思わず顔が真っ赤に…」ドイツ人女子大生に日本の印象や日本で驚いたことを聞いてみた【外国人インタビュー】【海外の反応】,1,0,,,
YT_RELATED.nm6DO_7px1I,Content,SNAP! - The Power (Official 4K Music Video),1,0,,,
YT_RELATED.lQugc2UBjMw,Content,【有益】水商売経験者が語る、表では語られない裏の真実がやばすぎる part2【ガルちゃん】,1,0,,,
YT_RELATED.6QJwrT0p4u0,Content,私の母と夫が不倫してるのを知り気持ち悪過ぎて吐き気が止まりません。,1,0,,,
YT_RELATED.b71z4Pew3kQ,Content,夫「子供とのDNA鑑定をしたい」私「・・ウワキとか一切してないからやりたければやれば？」→理由は聞いても頑なに言わないし、モヤモヤした気持ちで了解したんだけど、結果・・【修羅場】,1,0,,,
YT_RELATED.ayC2djPDkos,Content,【DNA】子供達の実の父親ではなかった…旦那がブチギレ復讐,1,0,,,
YT_RELATED.XrT081NMKOY,Content,三代目シーズー☆残暑お見舞い2026だワン♪,1,0,,,
YT_RELATED.b2fDwxXY2gk,Content,マジでキツい…このアニメ絶対見ない方がいい。本能でヤバいと感じる「心の警報」に気づいてますか？【岡田斗司夫 / サイコパスおじさん / 人生相談 / 切り抜き】,1,100,1,0:00:02,0.0008
YT_RELATED.Yv-yweKY9vQ,Content,【間違い探し脳トレ】99％の人が最後の違いに気づけません！| 60代・70代 高齢者向けクイズ【頭の体操】,1,0,,,
YT_RELATED.6C1tbFQpg6g,Content,【速報】 たった今、中日全員大騒ぎ!井上監督から正式発表「涌井秀章がまさか!」日本中のファンから大絶賛の嵐!,1,0,,,
YT_RELATED.ClOa9WmFN_Y,Content,ダレノガレ明美、お尻への未知の激痛に悶絶ジャンプ！！『石橋貴明 THE強運マスターズ2023in韓国』最新作をABEMAで無料配信中！,1,0,,,
YT_RELATED.FbAMwPxkByc,Content,Hako Yamasaki　我が里　昭和のモノクロ風景　ＪＲ日田英彦山線/ 山崎ハコ,1,0,,,
YT_RELATED.a-g_eXyJPdM,Content,【要注意】その足裏、お金が逃げるサインが出ています｜毎月100万受け取れる人との決定的な違い,1,0,,,
YT_RELATED.JlOGREnzuhQ,Content,【2ch住まいスレ】西武新宿線の通勤、年収350万で住みやすい駅を住民が晒すww,1,0,,,
YT_RELATED.wCIw6pX8KYU,Content,【8月の満月浄化🌕】満月パワーでマイナスな感情をリセットし、心身を強力に浄化する,1,0,,,
YT_RELATED.BI8TXrYCTI4,Content,【懲役7年求刑】ジャンポケ斎藤の実刑濃厚な理由…示談拒否の裏側と前山剛久のヤバすぎる芸能界復帰の闇,1,0,,,
YT_RELATED.0d8TK_H9WyY,Content,［和訳/洋楽］Look At Me Now - Charlie Puth,1,0,,,
